title_id,name
803,Data Partnership Manager
804,Senior Data Engineer
805,Senior Data Engineer
806,Senior Machine Learning Engineer
807,DevOps Engineer
808,Android Software Engineer
809,Embedded C++ Software Engineer
810,Senior Frontend Developer
811,Software Engineer (Scala/Kotlin/Rust)
812,DevOps Engineer
813,Architekt Rozwiązań
814,Architekt Rozwiązań
815,Android Developer
816,C++ Software Engineer (QT)
817,C++ Software Engineer
818,Frontend Developer
819,QA Engineer / Software Engineer in Test
820,REMOTE JAVA Developer
821,.NET Developer
822,Angular Developer (Mid/Senior)
823,Mid DevOps Engineer
824,QA Engineer
825,Frontend Developer
826,Frontend Developer
827,Senior UX/UI Designer
828,IT Procurement Specialist
829,Node.js/React Engineer
830,QA Engineer
831,QA Engineer
832,QA Engineer
833,Programista BI (PowerBI/Tableau/Qlik)
834,REMOTE DevOps Engineer
835,Kupiec IT/IT Procurement Specialist
836,Kupiec IT/IT Procurement Specialist
837,Kupiec IT/IT Procurement Specialist
838,Cloud Compliance&Security Engineer
839,Cloud Security&Compliance Engineer
840,Microsoft Office 365/SharePoint/CRM/.NET
841,REMOTE Front-end Developer
842,Front-End Angular Developer
843,Senior Front-end developer with Vue.js
844,Python ( Django) Developer
845,QA Engineer
846,QA Engineer
847,Java Backend Developer
848,Web Developer .Net/C#
849,Frontend Developer/ React
850,Programista iOS
851,Programista C++
852,Programista iOS
853,Programista Aplikacji Mobilnych
854,PHP Software Engineer
855,iOS Test Automation Engineer
856,PHP Symfony Developer
857,PHP Symfony Developer
858,Mid Software Engineer in Test - C++
859,Mid Software Engineer in Test - C++
860,Analityk Systemowy
861,Inżynier DevOps/Administrator Linux
862,Inżynier DevOps
863,Programista Android
864,Programista iOS
865,Data Analyst
866,Programista iOS
867,Programista Android
868,Programista Android
869,Programista Android
870,Administrator Linux
871,Programista Aplikacji Mobilnych
872,Programista Aplikacji Mobilnych
873,Administrator Linux/DevOps
874,Linux Administrator/DevOps
875,Digital Analyst
876,Programista Frontend (Vue)
877,Programista C++
878,Administrator Linux
879,DevOps Engineer
880,Frontend Developer
881,REMOTE Manual or Automation Tester or QA
882,Frontend / JavaScript Developer
883,Python Developer
884,PHP Symfony Developer
885,PHP Symfony Developer
886,Frontend Developer (Vue.js)
887,Backend Python Developer
888,Web QA Automation Engineer
889,Web QA Automation Engineer
890,Delphi/ C#  Developer
891,Programista PHP
892,Java Developer
893,Programista Java
894,Java Developer
895,Web QA Automation Engineer
896,Młodszy Kierownik Projektów
897,Frontend / JavaScript Developer
898,Tester
899,Junior PowerBI/Tableau/Qlik Developer
900,Junior Cloud Compliance&Sec Engineer
901,Junior Cloud Sec&Compliance Engineer
902,Junior Cloud Sec&Compliance Engineer
903,Junior Cloud Sec&Compliance Engineer
904,Junior UX Designer/Trainee
905,Młodszy Programista iOS
906,Młodszy Programista Android
907,Młodszy Programista C++
908,Młodszy Programista iOS
909,Junior+ Wordpress Front-End Developer
910,Junior+ Wordpress Front-End Developer
911,Junior+ PHP Symfony Developer
912,Quality Assurance Specialist
913,QA Engineer
914,Junior Java Developer
915,QA Tester
916,Software Tester (QA)
917,Młodszy inżynier oprogramowania
918,Web QA Specialist
919,Junior Web QA Automation Engineer
920,IT HelpDesk - BOK Zenbox.pl
921,Junior Software Test Engineer
922,Junior Software Test Engineer
923,Content Writer
924,Junior QA Engineer
925,Junior Frontend Developer
926,Junior Backend Developer
927,Machine Learning Engineer
928,Embedded Software Developer
929,Back-end Engineer - Node.js
930,Magento Developer
931,Magento Developer
932,PHP/JS Developer
933,Administrator Usług Microsoft
934,PHP Developer
935,Junior PHP/JS Developer
936,Junior PHP Developer
937,IS Security Engineer
938,iOS developer 🪐 remote or not-your call
939,Senior Java Developer
940,Senior JavaScript Developer
941,Android Developer
942,Android Developer
943,C# Developer
944,Backend Developer
945,Backend Developer
946,App Deployment & Infrastructure Engineer
947,Remote JavaScript Developer
948,Remote JavaScript Developer
949,.NET Developer
950,Full-stack .NET Developer (remote)
951,Full-stack .NET Developer (remote)
952,"Programista CC+, EMBEDDED / Robotyk"
953,"JavaScript Developer, Tech Leader"
954,C# developer
955,C# developer
956,Frontend Developer
957,Mistrz JavaScript - choć niekoniecznie
958,Technical Manager
959,Python Software Engineer
960,Python Software Engineer
961,C#/.Net Developer
962,Tech Lead Backend (Python)
963,Mid PHP/Symfony Dev | part-time possible
964,React Frontend Dev
965,React Frontend Dev
966,Frontend Developer / Full Stack
967,Frontend Developer / Full Stack
968,UX/UI Designer
969,Test Lead
970,C++ Developer
971,Web Developer
972,BI / SQL (Data Warehouse) Developer
973,Test Engineer
974,.NET Developer
975,.NET Developer
976,IT Business Analyst
977,IT Project Manager
978,Business Analyst
979,Support team leader
980,Backend Developer with Python
981,Android Developer
982,Java Mobile Developer
983,Android Developer
984,Java Mobile Developer
985,manual tester 🪐 remote or not-your call
986,Specjalista systemów IT
987,Tester automatyzujący
988,manual tester 🪐 remote or not-your call
989,Konsultant systemów ERP
990,Junior C# developer
991,Junior Backend Developer
992,IT Support Specialist
993,Junior Machine Learning Engineer
994,Junior Implementation Consultant
995,Magik od systemów IT
996,Młodszy administrator systemów IT
997,Junior IT Administrator
998,Junior IT Administrator
999,Junior developer (frontend)
1000,React Native Developer
1001,Development Manager
1002,Development Manager
1003,Data Analyst
1004,Data Analyst
1005,CTO (Chief Technology Officer)
1006,DevOps Manager/Architect
1007,Senior DevOps Engineer
1008,Lead Product Designer
1009,Head of Data Engineering
1010,Head of Data Engineering
1011,Java Developer
1012,Head Of Data Engineering
1013,Team Lead Frontend Developer
1014,Senior Full Stack Developer
1015,Senior Node.js developer
1016,Data Engineer
1017,Data Engineer
1018,Senior Node.js developer
1019,Senior Full Stack Developer
1020,Java Developer Multi-Project Consultant
1021,Product Manager - Operational Excellence
1022,"Full-Stack Engineer (React, Node.js)"
1023,Cloud Platform Engineer
1024,Frontend Developer
1025,Full Stack Developer
1026,iOS Developer
1027,Ruby Developer
1028,Full Stack Developer
1029,Software Engineer
1030,Senior DevOps Engineer
1031,Software Engineer
1032,Software Engineer
1033,iOS Developer
1034,Full Stack Developer
1035,Ruby Developer
1036,Full Stack Developer
1037,Full Stack Developer
1038,Java Team Lead
1039,Frontend Chapter Lead
1040,Mobile Team Lead
1041,Senior Back-End Java Engineer (Relo to Berlin)
1042,Node.js Developer
1043,Tech Lead
1044,Node.js Developer
1045,iOS Tech Lead
