Title,City,Country_code,Marker_icon,Workplace_type,Experience_level,Published_at,Remote_interview,Remote,Open_to_hire_Ukrainians,Company_size_from,Company_size_to,salary_from_permanent,salary_to_permanent,salary_currency_permanent,currency_exchange_rate,skills_name_0,skills_value_0,skills_name_1,skills_value_1,skills_name_2,skills_value_2
Młodszy Projektant Analityk UX/UI,Wrocław,PL,ux,partly_remote,junior,2022-02-28T13:00:14.510Z,FALSE,FALSE,,150,0,3500,5500,pln,0,UX,3,Analiza Biznesowa,4,Analityczne Myślenie,4
Młodszy Tester Manualny,Wrocław,PL,testing,office,junior,2022-02-28T13:00:14.510Z,FALSE,FALSE,,150,0,3500,5500,pln,0,UI,3,UX,3,Analityczne Myślenie,4
Młodszy Inżynier Serwisu,Kraków,PL,support,partly_remote,junior,2022-07-13T08:40:52.322Z,FALSE,FALSE,FALSE,50,0,3500,6000,pln,0,SQL,2,Unix,2,Linux,2
Młodszy Programista Java,Katowice,PL,java,remote,junior,2022-03-24T09:00:16.764Z,TRUE,TRUE,,500,1000,3500,6500,pln,0,Design Patterns,2,SQL,2,Java,2
Junior Salesforce Developer,Warszawa,PL,other,remote,junior,2022-06-23T13:10:00.364Z,TRUE,TRUE,FALSE,30,0,3500,6500,pln,0,LWC,2,Apex,2,Salesforce,2
Junior Data Analyst,Wrocław,PL,analytics,partly_remote,junior,2022-05-09T12:30:00.000Z,TRUE,FALSE,FALSE,40,0,3500,4000,pln,0,Excel,3,unknown,0,unknown,0
Junior Ruby on Rails Developer,Warszawa,PL,ruby,remote,junior,2022-04-22T10:00:31.462Z,TRUE,TRUE,FALSE,60,0,3500,5500,pln,0,Git,2,HTML5 / CSS3,2,English,3
Junior manual tester,Warszawa,PL,javascript,remote,junior,2022-08-03T11:07:00.000Z,TRUE,TRUE,TRUE,10,25,3500,4000,pln,0,HTML,1,English,4,Polish,5
Junior IoT Developer - node.js,Warszawa,PL,javascript,partly_remote,junior,2022-04-25T15:00:32.309Z,FALSE,FALSE,FALSE,30,0,3500,4500,pln,0,Linux,2,Node.js,2,unknown,0
IT Support Specialist,Łódź,PL,support,partly_remote,junior,2022-06-30T07:35:55.699Z,TRUE,FALSE,FALSE,50,100,3500,7000,pln,0,Linux,3,unknown,0,unknown,0
Junior IT Administrator,Gliwice,PL,admin,partly_remote,junior,2022-02-12T11:00:20.635Z,TRUE,FALSE,,30,0,3500,4500,pln,0,Cloud,1,Git,1,Linux,3
Support Specialist,Warszawa,PL,support,partly_remote,mid,2022-04-21T06:37:00.000Z,TRUE,FALSE,TRUE,1000,0,3500,5000,pln,0,Microsoft,3,MS Windows,3,unknown,0
Junior IoT Developera - node.js,Warszawa,PL,javascript,partly_remote,junior,2022-04-25T15:00:32.309Z,TRUE,FALSE,FALSE,40,0,3500,4500,pln,0,Linux,2,Node.js,2,unknown,0
Junior Tester,Wrocław,PL,testing,partly_remote,junior,2022-03-20T12:00:16.411Z,TRUE,FALSE,,20,0,3500,6500,pln,0,Manual Testing,2,ISTQB,2,Testing,2
Konsultant techniczny (IT Helpdesk),Gdańsk,PL,support,office,junior,2022-04-02T08:00:21.905Z,FALSE,FALSE,FALSE,7,10,3500,5000,pln,0,cpanel,2,CentOS,2,Linux,2
Specjalista Helpdesk,Warszawa,PL,support,office,junior,2022-03-31T09:47:00.000Z,FALSE,FALSE,,30,0,3500,5000,pln,0,.Net,1,iOS,2,Microsoft Windows,4
Starszy Specjalista wsparcia IT,Warszawa,PL,support,office,mid,2022-08-01T14:00:09.453Z,TRUE,FALSE,FALSE,1000,0,3500,6000,pln,0,VMware,3,MS Windows,4,unknown,0
Junior Test & Support Engineer,Żerniki,PL,support,partly_remote,junior,2022-06-28T08:30:00.893Z,TRUE,FALSE,TRUE,1700,0,3500,4100,pln,0,JIRA,2,SQL,3,English,3
Spec. ds. Edycji Stron Internetowych SEO,Poznań,PL,html,remote,junior,2022-03-16T14:00:20.032Z,TRUE,TRUE,,250,300,3500,6000,pln,0,PHP,2,HTML,3,CSS,3
Młodszy Specjalista ds. SEO,Poznań,PL,html,remote,junior,2022-03-14T13:00:19.274Z,TRUE,TRUE,,250,300,3500,6000,pln,0,PHP,3,HTML,4,CSS,4
Junior Software Tester,Poznań,PL,testing,remote,junior,2022-10-19T13:32:00.000Z,TRUE,TRUE,FALSE,80,0,3600,5500,pln,0,Test Automation,1,Web Application Testing,2,Manual Testing,2
Młodszy specjalista ds. wsparcia tech.,Kraków,PL,support,partly_remote,junior,2022-10-26T11:00:14.023Z,FALSE,FALSE,FALSE,100,0,3600,4000,pln,0,MySQL,1,Customer Support,2,Linux,2
Młodszy specjalista ds. obsługi klienta,Poznań,PL,support,partly_remote,junior,2022-05-31T13:02:00.000Z,TRUE,FALSE,FALSE,100,0,3600,4000,pln,0,Customer Support,2,unknown,0,unknown,0
Customer Support Specialist,Gdańsk,PL,support,office,junior,2022-03-01T08:00:19.091Z,FALSE,FALSE,,20,0,3600,4700,pln,0,IT Support,2,unknown,0,unknown,0
Wsparcie Sprzedaży Rozwiązań IT,Gdańsk,PL,support,office,junior,2022-02-27T12:00:18.001Z,FALSE,FALSE,,20,0,3600,4700,pln,0,IT Support,2,unknown,0,unknown,0
IT HelpDesk - BOK Zenbox.pl,Poznań,PL,support,remote,mid,2022-07-05T11:14:00.000Z,TRUE,TRUE,FALSE,30,40,3660,6000,pln,0,hosting,3,DNS,4,WordPress,4
Junior Vue.js Developer,Kraków,PL,javascript,remote,junior,2022-02-24T14:00:12.744Z,TRUE,TRUE,,190,0,3700,7400,pln,0,JavaScript,2,Teamwork,3,English,4
Junior PHP Developer,Gliwice,PL,php,office,junior,2022-04-24T13:00:14.145Z,TRUE,FALSE,FALSE,80,0,3700,6600,pln,0,OOP,2,MySQL,2,PHP 7,2
Administrator IT,Białystok,PL,support,office,mid,2022-04-13T08:00:21.118Z,FALSE,FALSE,FALSE,450,0,3700,5500,pln,0,VMware (vSphere/ESX/vCenter),3,LAN i WLAN,4,Windows (7/10/Server),4
Product Designer - Intern,Gliwice,PL,ux,remote,junior,2022-06-17T10:16:06.013Z,TRUE,TRUE,TRUE,200,0,3700,3800,pln,0,design trends,2,Polish,2,English,3
Specjalista ds. Wsparcia Aplikacji,Łódź,PL,support,partly_remote,junior,2022-06-07T09:12:00.000Z,TRUE,FALSE,FALSE,30,0,3700,5500,pln,0,Moodle,1,Customer Support,2,Microsoft Office,3
Junior Automation Specialist,Gliwice,PL,javascript,remote,junior,2022-06-16T10:49:05.968Z,TRUE,TRUE,FALSE,40,0,3700,5500,pln,0,Google Cloud,1,Visual Scripting,1,JavaScript,1
Młodszy Tester Aplikacji Webowych,Kraków,PL,testing,partly_remote,junior,2022-07-29T13:00:10.085Z,FALSE,FALSE,FALSE,180,0,3750,7050,pln,0,REST,2,Linux,2,Manual Testing,3
Junior QA Engineer,Wrocław,PL,testing,remote,junior,2022-06-17T13:41:00.000Z,TRUE,TRUE,FALSE,90,0,3750,5800,pln,0,Mobile App Testing,1,Web Application Testing,1,Manual Testing,2
Junior PHP Developer,Białystok,PL,php,partly_remote,junior,2022-05-24T11:09:00.000Z,FALSE,FALSE,TRUE,100,0,3800,6600,pln,0,MySQL,2,OOP,2,PHP,3
Tester manualny,Białystok,PL,testing,partly_remote,junior,2022-05-24T09:58:00.000Z,FALSE,FALSE,TRUE,100,0,3800,6600,pln,0,Linux,3,JIRA,3,Testing,3
Junior PHP/JS Developer,Poznań,PL,php,partly_remote,junior,2022-04-24T13:00:14.145Z,TRUE,FALSE,TRUE,35,40,3800,6300,pln,0,MVC,2,JS,2,PHP,2
молодший спеціаліст PHP/JS,Poznań,PL,php,partly_remote,junior,2022-04-23T11:00:14.738Z,TRUE,FALSE,TRUE,35,0,3800,6300,pln,0,JS,2,MVC,2,PHP,2
Junior PHP/JS Developer,Poznań,PL,php,office,junior,2022-04-25T13:00:53.224Z,TRUE,FALSE,TRUE,35,0,3800,6300,pln,0,MVC,2,JavaScript,2,PHP,2
Junior Node.js Developer,Wrocław,PL,javascript,remote,junior,2022-06-23T20:11:00.000Z,TRUE,TRUE,TRUE,190,0,3800,7500,pln,0,JavaScript,2,Teamwork,3,English,3
Junior Node.js Developer,Warszawa,PL,javascript,remote,junior,2022-06-23T20:15:00.000Z,TRUE,TRUE,TRUE,190,0,3800,7500,pln,0,Teamwork,3,English,3,JavaScript,3
Junior SEO Specialist,Poznań,PL,other,remote,junior,2022-05-26T08:19:59.961Z,TRUE,TRUE,FALSE,800,0,3800,5700,pln,0,SEO,2,unknown,0,unknown,0
Młodszy inżynier ds. sieci i systemów IT,Białystok,PL,support,partly_remote,junior,2022-05-20T12:48:00.000Z,TRUE,FALSE,TRUE,100,0,3800,5000,pln,0,prace instalacyjne,2,oprogramowanie serwerów,2,oprogramowanie routerów,2
Backend Developer,Wrocław,PL,php,remote,junior,2022-02-20T10:00:13.812Z,TRUE,TRUE,,50,0,3800,4900,pln,0,Docker,2,MySQL,2,PostgreSQL,2
Junior Business Growth Specialist,Wrocław,PL,other,remote,junior,2022-07-14T09:47:00.000Z,TRUE,TRUE,TRUE,70,0,3800,4200,pln,0,Microsoft Office,4,unknown,0,unknown,0
Angular Developer,Bielsko-Biała,PL,javascript,remote,junior,2022-10-01T13:00:09.924Z,TRUE,TRUE,TRUE,200,0,3900,6900,pln,0,Scrum,2,JavaScript,2,English,3
Angular Developer,Częstochowa,PL,javascript,remote,junior,2022-10-01T13:00:09.924Z,TRUE,TRUE,TRUE,200,0,3900,6900,pln,0,Scrum,2,JavaScript,2,English,3
Junior Support Specialist,Warszawa,PL,support,remote,junior,2022-04-22T13:38:00.000Z,TRUE,TRUE,TRUE,430,0,3900,5900,pln,0,Customer Support,1,SQL,1,English,4
Tester Oprogramowania,Gdańsk,PL,testing,office,junior,2022-03-29T12:00:16.623Z,TRUE,FALSE,,1000,0,3900,7000,pln,0,Testy manualne,3,unknown,0,unknown,0
Junior Java Developer,Warszawa,PL,java,remote,junior,2022-09-29T13:00:16.588Z,TRUE,TRUE,FALSE,180,0,3980,7670,pln,0,SOAP,2,Spring,2,Java,2
Web / Mobile Application Tester,Wrocław,PL,testing,partly_remote,junior,2022-06-28T13:38:33.463Z,TRUE,FALSE,TRUE,10,0,4000,7000,pln,0,CSS,2,JavaScript,2,HTML5,2
Junior IT Support Specialist,Gliwice,PL,support,office,junior,2022-10-26T13:00:10.449Z,FALSE,FALSE,FALSE,7000,0,4000,5000,pln,0,MS Windows,2,Active Directory,2,unknown,0
Junior Java Developer [4 day work week],Szczecin,PL,java,office,junior,2022-04-10T10:00:22.982Z,TRUE,FALSE,FALSE,130,0,4000,6000,pln,0,Hibernate,1,SpringBoot,2,Java,2
Junior Frontend Dev [4 day work week],Szczecin,PL,javascript,office,junior,2022-04-10T10:00:22.982Z,TRUE,FALSE,FALSE,130,0,4000,6000,pln,0,Ionic,1,TypeScript,2,Angular 5+,2
PHP Developer,Bobowa,PL,php,partly_remote,mid,2022-10-01T10:00:10.853Z,TRUE,FALSE,FALSE,10,0,4000,6000,pln,0,Web Applications,4,PHP,4,HTML,5
Junior Front End Developer,Warszawa,PL,javascript,remote,junior,2022-04-21T11:31:00.000Z,FALSE,TRUE,FALSE,100,0,4000,8000,pln,0,TypeScript,1,JS,1,HTML5,1
Junior PHP Developer,Warszawa,PL,php,remote,junior,2022-03-31T14:00:13.390Z,TRUE,TRUE,TRUE,10,0,4000,8000,pln,0,Ubuntu,1,MySQL,2,PHP,2
Młodszy Specjalista ds. IT,Wrocław,PL,support,partly_remote,junior,2022-06-27T12:37:00.000Z,TRUE,FALSE,FALSE,50,100,4000,6000,pln,0,Azure,1,Office 365,2,unknown,0
Junior Node.js Developer,Poznań,PL,javascript,remote,junior,2022-04-22T08:12:00.000Z,TRUE,TRUE,FALSE,700,0,4000,5000,pln,0,NoSQL,2,SQL,2,Node.js,2
Junior Python Web Developer,Poznań,PL,python,remote,junior,2022-04-22T08:11:00.000Z,TRUE,TRUE,FALSE,700,0,4000,5000,pln,0,Databases,2,HTTP and REST,2,Python / Django,2
Quality Assurance Specialist,Gdańsk,PL,testing,remote,mid,2022-05-30T10:05:00.000Z,TRUE,TRUE,TRUE,130,0,4000,7500,pln,0,error-tracking tools,3,test-supporting tools,3,Manual Testing,3
Quality Assurance Specialist,Białystok,PL,testing,remote,mid,2022-04-24T08:00:20.380Z,TRUE,TRUE,TRUE,130,0,4000,7500,pln,0,error-tracking tools,3,test-supporting tools,3,Manual Testing,3
First Line Support Engineer,Kraków,PL,support,remote,mid,2022-10-26T12:00:13.035Z,TRUE,TRUE,FALSE,180,0,4000,7500,pln,0,Helpdesk,1,Networks,3,English,4
Młodsza programistka/programista Ruby,Warszawa,PL,ruby,remote,junior,2022-04-16T12:00:19.071Z,TRUE,TRUE,FALSE,20,0,4000,6000,pln,0,Git,2,Ruby on Rails,2,Ruby,2
Junior Technical Support Engineer,Toruń,PL,support,remote,junior,2022-04-23T10:00:12.442Z,TRUE,TRUE,FALSE,70,0,4000,6000,pln,0,Problem Solving,3,Communication Skills,3,English,3
Customer Support Specialist,Warszawa,PL,support,remote,junior,2022-04-23T10:00:12.442Z,TRUE,TRUE,FALSE,70,0,4000,6000,pln,0,Problem Solving,3,Communication Skills,3,English,3
Junior Front-end Developer,Kraków,PL,html,partly_remote,junior,2022-04-13T10:00:13.455Z,TRUE,FALSE,FALSE,70,0,4000,7000,pln,0,React,2,CSS,3,HTML,3
Junior Machine Learning Engineer,Gdańsk,PL,python,office,junior,2022-03-17T14:00:25.833Z,TRUE,FALSE,,40,50,4000,8000,pln,0,Git,2,Python,3,Machine Learning,3
Quality Assurance Engineer,Łódź,PL,testing,partly_remote,mid,2022-04-26T10:00:21.809Z,TRUE,FALSE,FALSE,160,0,4000,8000,pln,0,Chrome Developer Tools,3,API Testing,3,Manual Testing,3
Quality Assurance Engineer,Poznań,PL,testing,partly_remote,mid,2022-04-26T10:00:21.809Z,TRUE,FALSE,FALSE,160,0,4000,8000,pln,0,Chrome Developer Tools,3,API Testing,3,Manual Testing,3
Quality Assurance Engineer,Gdynia,PL,testing,partly_remote,mid,2022-03-31T16:00:12.628Z,TRUE,FALSE,,160,0,4000,8000,pln,0,Chrome Developer Tools,3,API Testing,3,Manual Testing,3
Junior Software Engineer,Warszawa,PL,python,partly_remote,junior,2022-05-20T08:01:00.000Z,FALSE,FALSE,FALSE,50,0,4000,8000,pln,0,Django,1,Linux,2,Python,2
QA Tester,Poznań,PL,testing,remote,junior,2022-07-14T09:37:48.843Z,TRUE,TRUE,TRUE,50,0,4000,7000,pln,0,E-commerce,2,unknown,0,unknown,0
Junior QA Engineer,Warszawa,PL,testing,partly_remote,junior,2022-06-01T12:53:00.000Z,FALSE,FALSE,FALSE,10000,0,4000,8000,pln,0,JIRA,2,Functional Testing,2,QA,2
Junior PHP Developer,Wrocław,PL,php,partly_remote,junior,2022-04-25T08:44:00.000Z,TRUE,FALSE,FALSE,20,50,4000,8000,pln,0,Git,2,MySQL,2,PHP,2
Junior iOS Developer,Wrocław,PL,mobile,partly_remote,junior,2022-04-22T10:52:00.000Z,TRUE,FALSE,TRUE,20,50,4000,8000,pln,0,iOS SDK,2,Swift,2,iOS,2
Junior Project Manager,Opole,PL,pm,office,junior,2022-04-24T14:00:15.336Z,FALSE,FALSE,TRUE,25,30,4000,7000,pln,0,Project Management,2,unknown,0,unknown,0
Junior Magento Developer,Opole,PL,php,office,junior,2022-04-24T05:00:13.453Z,TRUE,FALSE,TRUE,20,30,4000,7000,pln,0,CSS3,2,HTML5,2,PHP 7,2
Junior Drupal Developer,Opole,PL,php,office,junior,2022-04-24T05:00:13.453Z,TRUE,FALSE,TRUE,20,30,4000,7000,pln,0,JS,2,CSS,2,PHP,2
Junior Shopware Developer,Opole,PL,php,office,junior,2022-04-24T05:00:13.453Z,TRUE,FALSE,TRUE,20,30,4000,7000,pln,0,JS,2,CSS,2,PHP,2
Junior PHP Developer,Opole,PL,php,office,junior,2022-04-24T05:00:13.453Z,TRUE,FALSE,TRUE,20,30,4000,6000,pln,0,CSS3,2,HTML5,2,PHP 7,2
Junior PHP Developer,Kraków,PL,php,partly_remote,junior,2022-04-17T09:00:19.445Z,TRUE,FALSE,TRUE,20,25,4000,7000,pln,0,Symfony,2,unknown,0,unknown,0
Junior Project Manager,Kraków,PL,pm,partly_remote,junior,2022-04-16T13:00:13.994Z,FALSE,FALSE,TRUE,20,25,4000,6000,pln,0,Confluence,1,JIRA,1,unknown,0
Junior Frontend Developer,Kraków,PL,javascript,partly_remote,junior,2022-03-20T07:00:20.075Z,TRUE,FALSE,,20,25,4000,7000,pln,0,JSON,2,ReactJS,2,unknown,0
Junior Software Engineer,Gdynia,PL,python,office,junior,2022-09-21T07:31:00.000Z,TRUE,FALSE,FALSE,50,70,4000,6000,pln,0,Python,2,REST API,2,Android,2
Junior Application Engineer,Gdynia,PL,mobile,office,junior,2022-08-09T15:07:00.000Z,TRUE,FALSE,FALSE,50,70,4000,6900,pln,0,Django,1,REST API,2,Android,2
Junior Software Engineer,Gdynia,PL,java,remote,junior,2022-08-05T10:54:00.000Z,TRUE,TRUE,FALSE,50,70,4000,7000,pln,0,JavaScript,1,Spring,2,Java,2
Junior Software Engineer,Gdynia,PL,java,partly_remote,junior,2022-08-12T13:11:00.000Z,TRUE,FALSE,FALSE,50,70,4000,5200,pln,0,Java,1,SQL,2,JavaScript,2
Junior Python Developer,Gdynia,PL,python,partly_remote,junior,2022-08-02T13:00:09.838Z,TRUE,FALSE,FALSE,50,70,4000,6900,pln,0,REST,1,PostreSQL,2,Python,2
Junior Software Developer,Gdynia,PL,java,partly_remote,junior,2022-06-27T11:23:00.000Z,TRUE,FALSE,FALSE,50,70,4000,5200,pln,0,Java,1,SQL,2,JavaScript,2
Junior UX/UI Designer,Gdynia,PL,ux,partly_remote,junior,2022-05-06T10:58:07.477Z,TRUE,FALSE,FALSE,50,70,4000,6400,pln,0,UI,2,UX,2,English,4
IT Support/Młodszy specjalista ds. IT,Gdańsk,PL,support,partly_remote,junior,2022-09-27T13:00:09.494Z,TRUE,FALSE,FALSE,50,0,4000,8000,pln,0,English,3,Microsoft Windows,3,MS Office,3
Junior DevOps,Kraków,PL,devops,partly_remote,junior,2022-04-23T10:00:12.442Z,TRUE,FALSE,TRUE,40,0,4000,8000,pln,0,Python,2,AWS,2,Docker,2
Fullstack Developer,Elbląg,PL,php,partly_remote,junior,2022-04-23T10:00:12.442Z,TRUE,FALSE,FALSE,10,50,4000,7000,pln,0,CSS,2,MySQL,2,PHP,2
IT Support Specialist,Kraków,PL,support,partly_remote,mid,2022-03-03T11:00:20.583Z,TRUE,FALSE,,250,0,4000,7000,pln,0,JIRA,2,Communication,5,Problem Solving,5
Junior Manual Tester,Mikołów,PL,testing,partly_remote,junior,2022-08-04T10:24:00.000Z,TRUE,FALSE,FALSE,33,0,4000,8000,pln,0,Team Player,4,English,4,Communication Skills,4
Junior Q&A Engineer,Łódź,PL,testing,partly_remote,junior,2022-03-20T17:00:12.194Z,TRUE,FALSE,,60,0,4000,6000,pln,0,Problem Solving,3,Polish,4,English,4
Junior Frontend/Wordpress Developer,Łódź,PL,javascript,remote,junior,2022-04-28T07:27:15.850Z,FALSE,TRUE,TRUE,10,0,4000,6000,pln,0,PHP,2,HTML,2,WordPress,2
Junior Python Developer,Warszawa,PL,python,remote,junior,2022-03-25T11:00:18.279Z,FALSE,TRUE,,2,May,4000,6000,pln,0,Git,2,Django,2,Python,2
Junior React Developer,Warszawa,PL,javascript,remote,junior,2022-03-23T10:00:12.840Z,FALSE,TRUE,,2,May,4000,5000,pln,0,Redux,2,CSS,2,React,2
Junior PHP Developer,Gliwice,PL,php,partly_remote,junior,2022-06-03T07:28:00.000Z,TRUE,FALSE,TRUE,35,40,4000,6000,pln,0,HTML,2,MySQL,2,PHP,2
Tester oprogramowania,Sosnowiec,PL,testing,partly_remote,mid,2022-03-19T12:00:16.056Z,TRUE,FALSE,,Oct,20,4000,6000,pln,0,Selenium,3,Functional Testing,3,Test Automation,3
Junior PHP (Symfony) Developer,Gdańsk,PL,php,remote,junior,2022-02-25T10:00:13.637Z,TRUE,TRUE,,1,Oct,4000,7500,pln,0,PHP,2,Symfony,2,unknown,0
Junior Java Developer,Lublin,PL,java,remote,junior,2022-07-31T13:00:09.778Z,TRUE,TRUE,FALSE,400,0,4000,7500,pln,0,Hibernate,2,Spring,2,Java,2
Junior Back-end Developer (C#),Katowice,PL,net,remote,junior,2022-03-19T13:00:12.914Z,TRUE,TRUE,,300,0,4000,8000,pln,0,C#,2,.Net,2,unknown,0
Junior PHP Developer,Kraków,PL,php,partly_remote,junior,2022-04-23T09:00:31.588Z,FALSE,FALSE,FALSE,10,0,4000,6000,pln,0,CSS,2,HTML,2,MySQL,2
Junior/Mid Application Tester,Kraków,PL,testing,remote,mid,2022-08-01T15:22:00.000Z,TRUE,TRUE,FALSE,106,0,4000,8000,pln,0,Git,2,Command Line/terminal,2,Polski,4
Junior/Mid Application Tester,Gdańsk,PL,testing,remote,mid,2022-06-10T11:12:00.000Z,TRUE,TRUE,FALSE,106,0,4000,8000,pln,0,Docker,1,Git,1,Command Line/terminal,1
ETL Developer,Wrocław,PL,data,remote,junior,2022-04-24T17:00:13.364Z,TRUE,TRUE,TRUE,200,0,4000,7000,pln,0,SQL/NoSQL,3,MS Excel,3,English,4
Junior BI Developer,Wrocław,PL,data,remote,junior,2022-04-23T12:00:23.587Z,TRUE,TRUE,TRUE,200,0,4000,7000,pln,0,qlik,1,MS Excel,3,English,4
Java Developer,Warszawa,PL,java,remote,junior,2022-06-27T13:58:00.000Z,TRUE,TRUE,FALSE,10,0,4000,7000,pln,0,JSF,2,Java EE,3,Java 11,3
Java Frontend Developer,Warszawa,PL,java,remote,junior,2022-04-19T11:57:00.000Z,TRUE,TRUE,FALSE,10,0,4000,7000,pln,0,JSF,2,Java EE,3,Java 11,3
Administrator IT / ІТ-адміністратор,Kraków,PL,admin,partly_remote,junior,2022-04-25T15:48:00.000Z,TRUE,FALSE,TRUE,100,0,4000,5800,pln,0,CentOS,2,Networking,2,Linux,3
ServiceNow Junior Technical Consultant,Warszawa,PL,javascript,office,junior,2022-05-30T09:36:00.000Z,TRUE,FALSE,FALSE,20,50,4000,7000,pln,0,HTML,3,SQL,3,JavaScript,3
Tester manualny (Junior),Warszawa,PL,testing,partly_remote,junior,2022-05-12T07:36:41.394Z,TRUE,FALSE,FALSE,0,12,4000,7000,pln,0,Manual Testing,2,JIRA,2,Testing Tools,3
Specjalista ds. IT,Włocławek,PL,support,partly_remote,junior,2022-04-07T10:00:15.222Z,TRUE,FALSE,FALSE,30,0,4000,4500,pln,0,Team Player,3,Communication Skills,3,Problem Solving,3
QA Specialist,Opole,PL,testing,partly_remote,mid,2022-05-23T12:51:05.758Z,TRUE,FALSE,FALSE,30,0,4000,7500,pln,0,Test Automation,3,Manual Testing,4,unknown,0
Back-end Blockchain Developer,Kraków,PL,other,partly_remote,junior,2022-05-25T09:55:00.000Z,TRUE,FALSE,TRUE,24,0,4000,8000,pln,0,C,2,C++,2,Rust,2
Technik Elektronik,Gdańsk,PL,c,office,junior,2022-07-14T08:28:00.000Z,FALSE,FALSE,TRUE,20,50,4000,5000,pln,0,Git,2,Linux,2,C,2
Junior Embedded C Developer,Gdańsk,PL,c,office,junior,2022-07-14T08:16:00.000Z,FALSE,FALSE,TRUE,20,50,4000,5000,pln,0,Git,2,Linux,2,C,2
Junior Embedded Systems Developer,Gdańsk,PL,c,office,junior,2022-07-14T08:15:00.000Z,FALSE,FALSE,TRUE,20,50,4000,5000,pln,0,Git,2,C,2,Linux,2
Junior Embedded Systems Developer,Gdańsk,PL,c,office,junior,2022-05-26T05:31:00.000Z,FALSE,FALSE,FALSE,20,50,4000,5000,pln,0,Git,2,C,2,Linux,2
Junior Embedded C Developer,Gdańsk,PL,c,office,junior,2022-05-26T05:32:00.000Z,FALSE,FALSE,FALSE,20,50,4000,5000,pln,0,Git,2,Linux,2,C,2
Junior Frontend Developer,Kraków,PL,javascript,remote,junior,2022-04-28T14:58:30.735Z,TRUE,TRUE,FALSE,500,0,4000,8000,pln,0,React17,2,ES6,3,JavaScript,3
Junior C++ Developer,Kraków,PL,c,remote,junior,2022-03-25T10:00:33.662Z,TRUE,TRUE,,500,0,4000,6000,pln,0,Linux,2,C,2,C++,2
Junior Software Engineer,Kraków,PL,javascript,remote,junior,2022-03-18T12:00:19.751Z,TRUE,TRUE,,10,0,4000,7200,pln,0,Unit Testing,2,.NET Core,2,React,2
Manual Tester,Wrocław,PL,testing,partly_remote,mid,2022-03-31T01:00:12.468Z,TRUE,FALSE,,50,0,4000,8000,pln,0,TestRail,2,JIRA,2,Manual Testing,3
Tester Oprogramowania,Kraków,PL,testing,partly_remote,junior,2022-06-08T15:40:00.000Z,TRUE,FALSE,FALSE,100,0,4000,8000,pln,0,Android Studio,2,QA,2,Manual Testing,2
Junior IT Administrator,Kraków,PL,admin,office,junior,2022-07-04T13:17:00.000Z,TRUE,FALSE,TRUE,40,50,4000,7000,pln,0,IT Security,3,Network Administration,4,Windows Administration,4
Junior IT Administrator,Kraków,PL,admin,office,junior,2022-04-20T17:00:13.452Z,TRUE,FALSE,TRUE,40,50,4000,7000,pln,0,IT Security,3,Network Administration,4,Windows Administration,4
Junior Data Engineer,Warszawa,PL,data,remote,junior,2022-04-10T07:00:20.435Z,TRUE,TRUE,TRUE,350,0,4000,8000,pln,0,SSAS,3,Power BI,3,SQL,3
Junior Identity Consultant,Warszawa,PL,support,remote,junior,2022-03-20T16:00:12.086Z,FALSE,TRUE,,350,0,4000,8000,pln,0,Microsoft Azure,2,Windows Server,2,Active Directory,2
SOFTWARE TESTER,Warszawa,PL,testing,remote,junior,2022-07-31T13:00:09.778Z,TRUE,TRUE,TRUE,120,0,4000,7000,pln,0,Testing Mobile Apps,1,Testing,2,unknown,0
Junior .NET Developer,Wrocław,PL,net,remote,junior,2022-07-08T09:27:52.606Z,TRUE,TRUE,FALSE,60,0,4000,7500,pln,0,SQL,3,.Net,3,C#,3
Junior .NET Developer,Warszawa,PL,net,remote,junior,2022-04-21T14:00:59.504Z,TRUE,TRUE,FALSE,60,0,4000,7500,pln,0,SQL,3,.Net,3,C#,3
Junior Web QA Automation Engineer,Wrocław,PL,testing,partly_remote,junior,2022-05-20T16:00:00.000Z,TRUE,FALSE,FALSE,30,40,4000,6500,pln,0,Selenium,2,Web Application Testing,2,English,3
Front-end Developer (Angular),Białystok,PL,javascript,partly_remote,junior,2022-02-15T15:00:15.294Z,TRUE,FALSE,,200,0,4000,7000,pln,0,Java,1,TypeScript,2,Angular,2
Junior Embedded Systems Developer,Gdańsk,PL,c,office,junior,2022-04-24T06:00:17.420Z,FALSE,FALSE,FALSE,20,0,4000,8000,pln,0,Git,2,C++,2,C,2
Junior Embedded C Developer,Gdańsk,PL,c,office,junior,2022-04-28T06:04:25.328Z,TRUE,FALSE,FALSE,20,0,4000,5000,pln,0,Git,2,Linux,2,C,2
Junior Embedded C Developer,Gdańsk,PL,c,office,junior,2022-03-16T08:00:18.723Z,TRUE,FALSE,,20,0,4000,5000,pln,0,Git,2,Linux,2,C,2
Junior Embedded Systems Developer,Gdańsk,PL,c,office,junior,2022-03-16T08:00:18.723Z,FALSE,FALSE,,20,0,4000,8000,pln,0,Git,2,C++,2,C,2
Junior PHP Developer,Warszawa,PL,php,partly_remote,junior,2022-04-23T10:00:12.442Z,TRUE,FALSE,TRUE,200,0,4000,6000,pln,0,JavaScript,1,PHP,1,unknown,0
Junior Software Tester,Bydgoszcz,PL,testing,remote,junior,2022-04-22T12:00:00.000Z,TRUE,TRUE,FALSE,500,0,4000,6000,pln,0,Scrum,1,VBA,2,VB,2
